id,head,relation,tail,pages,evidence,weight
T01568,油管自锁,处置措施,上提连续油管,207,油管自锁，无法下放，上提连续油管,1
T01569,强磁打捞,相关,桥塞铁屑,207,强磁捞获桥塞铁屑 3.77kg,1
T01570,套铣,相关,振荡器芯轴,207,检查捞获振荡器芯轴,1
T01571,螺旋卡瓦打捞筒打捞,相关,金属减阻剂,207,期间泵注金属减阻剂 20.00m³,1
T01572,遇阻,处置措施,加压,207,遇阻，加压 50kN,1
T01573,油管自锁,发生于,连续油管,207,判断油管出现自锁,1
T01574,调节阀未调节合适,导致,工具损坏,208,导致震荡过于强烈，使工具在短时间内损坏断裂,1
T01575,遇阻,表现为,泵压异常,208,时遇阻，施工压力由 26.3MPa 迅速升至 39MPa,1
T01576,上提油管 5m,处置措施,泵压悬重恢复正常,208,立即上提油管 5m 后泵压悬重恢复正常,1
T01577,施工压力上升 1.0MPa,表现为,捞获,208,施工压力上升 1.0MPa，判断捞获,1
T01578,新型振荡器不熟悉,原因是,振荡器使用不当损坏,208,对其性能和使用方法没有熟悉了解...导致振荡器使用不当损坏,1
T01579,振荡器,包含,调节阀,208,振荡器上的调节阀没有调节到合适的位置,1
T01580,遇阻,表现为,施工压力上升,209,施工压力由 21.2 MPa 迅速升至 38 MPa,1
T01581,异物堆积,导致,遇阻,209,推断遇阻深度可能有异物堆积，并有可能卡在炮眼阻碍通道,1
T01582,井斜大,导致,遇阻,209,遇阻深度临近射孔段且井斜都比较大,1
T01583,工具选择不合理,导致,遇阻,209,施工队伍对井筒及井况分析不够充分，工具选择不合理,1
T01584,遇阻,发生于,射孔段,209,可见遇阻深度临近射孔段且井斜都比较大,1
T01585,遇阻,处置措施,上提油管,209,立即上提油管 5 m 后泵压悬重恢复正常,1
T01586,遇阻,处置措施,强磁打捞,209,连接强磁打捞管柱，捞获碎屑质量 2.76 kg,1
T01587,遇阻,处置措施,钻磨,209,连接钻磨工具，管柱结构：φ105 mm 磨鞋,1
T01588,遇阻,处置措施,洗井,209,决定带φ73 mm 喷嘴进行洗井,1
T01589,连续油管刺漏,发生于,JY-D20HF 井,210,3.20 JY-D20HF 并连续油管穿孔,1
T01590,连续油管刺漏,表现为,2mm×6mm 缺口,210,确认连续油管刺漏，刺漏处为 2mm×6mm 缺口,1
T01591,连续油管刺漏,原因是,硬状突出点刮伤,210,油管在起下过程中遇到硬状突出点刮伤,1
T01592,连续油管刺漏,原因是,硬物进入注入头夹持块,210,硬物进入注入头夹持块，在起下油管时夹持块与硬物夹持所致,1
T01593,连续油管刺漏,原因是,出厂时就有伤痕,210,可能油管本体在出厂时就有伤痕,1
T01594,连续油管刺漏,处置措施,停泵,210,立即停泵，停止上提油管,1
T01595,连续油管刺漏,处置措施,更换连续油管,210,更换检测合格的连续油管后，重新进行通井洗井施工,1
T01596,注入头夹持块,相关,连续油管刺漏,210,硬物进入注入头夹持块...夹持所致,1
T01597,连续油管刺漏,处置措施,清理夹持块,210,对注入头夹持块的表面清理,1
T01598,连续油管刺漏,处置措施,更换夹持块,210,对磨损的夹持块及时更换,1
T01599,连续油管刺漏,处置措施,加强自检,210,加强对连续油管使用前的自检工作,1
T01600,数据传输异常,发生于,JY-D21HF 井,210,3.21 JY-D21HF 并钻塞作业数据传输异常,1
T01601,悬重显示异常,原因是,井口指重系统故障,211,分析认为油管没有断裂掉入井内，井口指重系统出了故障,1
T01602,井口指重系统故障,原因是,数据线接头进水,211,造成数据线接头进入雨水导致数据传输出现异常,1
T01603,井口指重系统故障,原因是,操作人员经验不足,211,近期雨水天气较多，外加操作人员工作经验不足,1
T01604,井口指重系统故障,处置措施,更换指重表数据线接头,211,更换指重表数据线接头后数据传输正常,1
T01605,井口指重系统故障,处置措施,接口防水保护,211,对数据线接口等重点部位进行防水措施保护,1
T01606,连续油管卡钻,发生于,JY-D22HF 井,211,3.22 JY-D22HF 并连续油管卡钻,1
T01607,连续油管钻塞管柱,包含,平底磨鞋,211,管柱结构：φ 108mm 平底磨鞋,1
T01608,连续油管钻塞管柱,包含,螺杆马达,211,管柱结构：φ 73mm 螺杆马达,1
T01609,出口无液返出,表现为,返排捕屑器压力为零,211,坐岗人员观察返排捕屑器压力为零，确认出口无液返出,1
T01610,返排压裂砂,导致,地面管汇堵塞,212,因怀疑地面管汇及油管头四通处被胶皮及返排压裂砂堵塞,1
T01611,钻磨桥塞碎屑,导致,连续油管遇卡,212,钻磨桥塞的碎屑块较大，上返过程中造成地面管汇堵塞，且环空中未能上返碎屑较多,1
T01612,反打压过高,导致,连续油管遇卡,212,反打压过高造成碎屑堆积后被压实，上提油管遇卡,1
T01613,出口不返液,相关,连续油管遇卡,212,出口不返液后上提连续油管造成连续油管遇卡,1
T01614,下放连续油管,处置措施,连续油管遇卡,212,缓慢下放连续油管到 3066.00 m，停泵后，出口返液正常，解卡成功,1
T01615,反打压,处置措施,地面管汇堵塞,212,因怀疑地面管汇及油管头四通处被胶皮及返排压裂砂堵塞，采取由管汇台处逐级反打压,1
T01616,坐岗制度不落实,原因是,连续油管遇卡,212,坐岗制度不落实，坐岗人员责任心不强,1
T01617,JY-D23HF 井,发生于,螺杆马达落井,213,3.23 JY - D23HF 并螺杆马达落井,1
T01618,施工压力,表现为,34.3 MPa,213,施工压力 34.3 MPa,1
T01619,排量,表现为,0.40 m³/min,213,排量 0.40 m³/min,1
T01620,悬重,表现为,95 kN 降至 72 kN,213,悬重由 95 kN 降至 72 kN,1
T01621,特殊井况,处置措施,研究设计,213,对特殊井况和复杂工况的井，认真研究设计,1
T01622,复杂工况,处置措施,研究设计,213,对特殊井况和复杂工况的井，认真研究设计,1
T01623,螺杆马达落井,处置措施,循环洗井,213,减阻水 60m³循环洗井,1
T01624,螺杆马达落井,处置措施,打捞工具,213,连续油管连接打捞工具,1
T01625,气侵,导致,低速螺杆马达损坏,214,所使用的低速螺杆马达由于气侵导致内部橡胶件损坏,1
T01626,扣型不匹配,导致,工具落井,214,两种扣型虽然可以相连，但不能完全匹配...致使该两道扣之间松动...落井,1
T01627,反扭矩,导致,扣之间松动,214,过井口台阶面时开泵产生的反扭矩致使该两道扣之间松动,1
T01628,打捞筒卡瓦,导致,未捕获落鱼,214,未捕获落鱼，主要原因：打捞筒卡瓦被鱼头损坏,1
T01629,压井,处置措施,保护低速螺杆马达,214,故需对该井进行压井，以保护低速螺杆马达的正常运转,1
T01630,泵注清水,影响,井口压力,214,泵注清水 50m³，井口压力 35.0MPa 降至 16.0MPa,1
T01631,震击器,包含,PACDSI 扣,214,使用的震击器下端扣型为 PACDSI 扣,1
T01632,低速螺杆马达,包含,PAC 扣,214,螺杆马达上端扣型为 PAC 扣,1
T01633,工作防喷器密封失效,导致,油管憋弯,215,2 号工作防喷器密封突然失效，导致油管挂上部压力外泄,1
T01634,压差,导致,油管憋弯,215,造成油管挂上下巨大压差，瞬间压力导致油管弯曲断裂,1
T01635,油管憋弯,处置措施,关闭防喷器,215,现场操作人员依据工作防喷器刺漏预案立即关闭,1
T01636,油管憋弯,处置措施,手动锁死,215,然后关闭 2 号安全防喷器并手动锁死,1
T01637,带压作业,包含,工作防喷器,215,带压作业设备主要有提升设备、工作防喷器组,1
T01638,JY-E1HF 井,发生于,油管憋弯,215,本章主要介绍了涪陵页岩气田水平井带压作业过程中出现的油管憋弯,1
T01639,2 号工作防喷器,表现为,密封失效,216,2 号工作防喷器密封突然失效,1
T01640,密封失效,导致,油管挂上窜,216,导致油管挂上部压力外泄，油管挂带动油管上窜,1
T01641,油管挂上窜,导致,油管弯曲断裂,216,油管挂带动油管上窜，导致油管在工作窗位置弯曲断裂,1
T01642,液压卡瓦太大,导致,操作人员疲惫,216,液压卡瓦太大，造成操作人员疲惫,1
T01643,切割弯曲油管,处置措施,油管弯曲断裂,216,用割刀对弯曲油管进行切割，取出弯曲油管,1
T01644,更换防喷器胶芯,处置措施,密封失效,216,更换 1 号、2 号工作防喷器胶芯，更换完毕后正常关井,1
T01645,液动旋塞阀,表现为,液动旋塞阀渗漏,217,发现防喷管线一侧液动旋塞阀渗漏,1
T01646,液动旋塞阀渗漏,处置措施,维修液动旋塞阀并注脂,217,维修液动旋塞阀并注脂,1
T01647,下油管挂,发生于,白天施工,217,下油管挂操作时只能在白天进行,1
T01648,安全监督,处置措施,安全监督现场值班,217,整个施工过程中安全监督要一直在现场值班,1
T01649,防喷器,包含,防喷器备用闸板,217,报计划购买 2 套 2% in 的防喷器备用闸板,1
T01650,JY-E2HF 井,包含,人工井底 4317.00m,217,人工井底 4317.00m,1
T01651,下油管挂,处置措施,队干部代行监督,217,如有特殊情况需要离开时一定要有一名有经验的队干部代行监督职责,1
T01652,管柱上顶,表现为,部分管柱从 1m 工作窗顶出,218,部分管柱从 1m 工作窗顶出，放喷口气量变大,1
T01653,2.1MPa,发生于,管柱上顶,218,当压力放到 2.1MPa 时，突然听见一声撞击响声,1
T01654,管柱上顶,导致,公扣撸脱,218,下端公扣有撸脱痕迹，公扣受损，上端断口变形严重,1
T01655,关闭井口 1 号闸门,处置措施,管柱上顶,218,紧急关闭液动旋塞阀，并关闭井口 1 号闸门,1
T01656,防喷器,包含,剪切闸板防喷器,218,开剪切闸板防喷器,1
T01657,管柱变形,表现为,“之”字型变形,218,工作窗内发生“之”字型变形，变扣接头及悬挂器未飞出,1
T01658,主液压系统回油管线,处置措施,更换丝扣,219,主液压系统回油管线拆下后，已完成更换丝扣，可正常使用。,1
T01659,防喷器,处置措施,检测与维修,219,6 月 4 日起运到四川广汉进行防喷器的检测与维修。,1
T01660,支撑隔栏装反,导致,顶丝被剪断,219,将支撑隔栏装反，致使顶丝受力面积减小，导致顶丝被剪断。,1
T01661,顶丝被剪断,导致,事故发生,219,导致顶丝被剪断。施工人员对试压塞结构不熟悉是导致事故发生的又一主要原因。,1
T01662,未按照指导书试压,原因是,事故发生,219,未按照《带压作业指导书》要求进行试压是导致事故发生的主要原因。,1
T01663,违反操作规程,导致,事故发生,219,违反了操作规程。存在对外方施工人员监管不力情况。,1
T01664,监管不力,原因是,事故发生,219,存在对外方施工人员监管不力情况。,1
T01665,顶丝不能到位,原因是,顶丝扣损坏,220,顶丝扣损坏，且内有异物（疑为加砂压裂时造成），导致顶丝不能顶到位,1
T01666,顶丝不能到位,原因是,内有异物,220,顶丝扣损坏，且内有异物（疑为加砂压裂时造成），导致顶丝不能顶到位,1
T01667,内有异物,原因是,加砂压裂,220,内有异物（疑为加砂压裂时造成）,1
T01668,顶丝不能到位,处置措施,更换新顶丝,220,更换新顶丝，重新顶紧顶丝,1
T01669,顶丝不能到位,处置措施,高压水枪冲洗,220,并用高压水枪冲洗后，更换新顶丝,1
T01670,风险未辨识到位,导致,顶丝扣损坏,220,前期施工过程中风险未辨识到位，致使顶丝扣损坏,1
T01671,顶丝扣损坏,导致,顶丝不能到位,220,致使顶丝扣损坏，引起带压作业过程顶丝不到位,1
T01672,冬季环境温度低,导致,水合物冰堵,221,冬季环境温度低，且井内产水较多，在倒换接箍时需要放喷泄压,1
T01673,井内产水较多,导致,水合物冰堵,221,冬季环境温度低，且井内产水较多，在倒换接箍时需要放喷泄压,1
T01674,节流效应,导致,水合物冰堵,221,形成节流效应，达到了水合物形成条件，并在防喷器内腔集结,1
T01675,水合物冰堵,表现为,防喷器关不到位,221,导致防喷器开关不到位,1
T01676,注入甲醇,处置措施,水合物冰堵,221,往防喷器内腔注入甲醇等水合物抑制剂，解决了防喷器冰堵问题,1
T01677,蒸汽车喷淋,处置措施,水合物冰堵,221,使用蒸汽车喷淋防喷器壳体，解决了防喷器冰堵问题,1
T01678,冬防保温措施,处置措施,水合物冰堵,221,确保冬防保温措施做到位，配备锅炉车对设备进行加热保温,1
T01679,水合物冰堵,发生于,JY-E4HF 井,221,4.4 JY-E4HF 并井口水合物冰堵,1
T01680,锅炉车,相关,冬防保温措施,221,配备锅炉车对设备进行加热保温，保障井控安全,1
T01681,管柱不居中,导致,辅助盘根受损,222,由于管柱不居中导致油管挂在工作下半封内腔刮蹭引起的,1
T01682,油管挂上窜,表现为,标记线高出基准面 3cm,222,此时油管标记线高出基准面 3cm,1
T01683,扶正,处置措施,管柱不居中,222,通过扶正后解决了油管挂下行刮蹭的问题,1
T01684,更换辅助盘根,处置措施,辅助盘根受损,222,更换辅助盘根及金属盘根后下行,1
T01685,顶丝剩余尺寸,影响,油管挂座封,222,顶丝顶入锥面时外部剩余尺寸小于 94mm,1
T01686,水密封试压,监测指标,70 MPa,223,试压值 70 MPa，现场稳压 25 min，未出现压降,1
T01687,水密封试压,监测指标,25 min,223,试压值 70 MPa，现场稳压 25 min，未出现压降,1
T01688,座封失败,原因是,顶丝未顶到位,223,顶丝未顶到位，顶丝未进油管挂锥面导致逐级泄压到上顶力大于下压力,1
T01689,座封失败,原因是,油管头内部脏东西,223,油管头内部有较多脏东西粘附，如密封脂胶结压裂砂等，导致座封无法到位,1
T01690,座封失败,原因是,新产品顶丝前端非锥面,223,新产品顶丝前端非锥面，而新顶丝在极小的工程误差时才可座封成功,1
T01691,座封失败,原因是,技术交底缺失,223,厂家技术人员不了解自家设备情况，未对关键参数进行交底,1
T01692,技术交底会议,处置措施,座封失败,223,开工验收前的技术交底会议，要求厂家安排技术人员参加,1
T01693,厂家技术人员到场,处置措施,座封失败,223,下油管挂期间厂家技术人员到场，座封到位时，厂家与我方共同确认尺寸,1
T01694,顶丝,相关,油管挂,223,顶丝未进油管挂锥面导致逐级泄压到上顶力大于下压力,1
T01695,密封圈脱落,表现为,指重表管重减轻,224,当悬挂器下放到环形防喷器位置时，主操发现指重表管重有轻微减轻,1
T01696,管柱不居中,导致,密封圈脱落,224,后发现管柱不居中...起出悬挂器后发现金属密封圈脱落,1
T01697,密封圈脱落,处置措施,关闭防喷器,224,关闭了 2 号、3 号、4 号防喷器,1
T01698,密封圈脱落,处置措施,泄压,224,泄压后打开 1 号工作防喷器,1
T01699,悬挂器,包含,金属密封圈,224,起出悬挂器后发现金属密封圈脱落,1
T01700,甲供料改变,导致,风险,224,有变化就有风险，当甲供料有改变或改进时,1
T01701,环形防喷器胶芯未完全回位,导致,金属密封圈损坏,225,环形防喷器胶芯支撑筋将悬挂器钢圈挤断，同时造成悬挂器本体受损,1
T01702,金属密封圈损坏,处置措施,微型摄像头,225,将带有光源的微型摄像头送到 2 号工作防喷器闸板顶部，观察脱落金属密封圈位置,1
T01703,金属密封圈损坏,处置措施,更换密封件,225,更换 1、2 号工作防喷器闸板及密封件,1
T01704,坐悬挂器,监测指标,压力恢复,225,缓慢释放压力至 0，做压力恢复观察，1.5h 后，压力升至 19MPa,1
T01705,坐悬挂器,监测指标,管柱无上移,225,顶紧顶丝，试提 50kN 管柱无上移,1
T01706,井口遇阻,发生于,JY-E7HF 井,226,4.7 JY-E7HF 并并口遇阻,1
T01707,井口遇阻,原因是,生产流速快,226,本井生产管线出口侧翼阀门生产流速快，导致管柱下到 1 号闸门位置时发生位移,1
T01708,生产流速快,导致,管柱位移,226,生产流速快，导致管柱下到 1 号闸门位置时发生位移,1
T01709,管柱位移,导致,井口遇阻,226,无法正常通过生产管线出口侧翼阀门位置导致遇阻,1
T01710,井口遇阻,处置措施,管柱旋转,226,让管柱缓速顺时针旋转，管柱在旋转状态下顺利通过遇阻位置,1
T01711,井口遇阻,处置措施,降低产量,226,降低产量来减低气体流速，打开转盘，让管柱缓速顺时针旋转,1
T01712,管柱旋转,监测指标,20 r/min,226,旋转速度大概为 20 r/min,1
T01713,井口遇阻,相关,1 号闸门,226,无法正常通过生产管线出口侧翼阀门位置导致遇阻,1
T01714,油管挂遇阻,发生于,1 号闸门,227,油管挂下到 1 号闸门阀芯位置，发现遇阻,1
T01715,油管挂遇阻,处置措施,放喷,227,打开泄压通道，放喷 3 次，每次放喷时间为 3s,1
T01716,油管挂遇阻,处置措施,上提管柱,227,缓慢加压上提管柱，施加上提力 150kN,1
T01717,带压作业,处置措施,降低产量,227,带压作业期间，应降低产量,1
T01718,带压作业,处置措施,关井,227,若有可能应关井避免交叉作业,1
T01719,安装设备,处置措施,设备水平,227,安装设备时确保设备水平,1
T01720,JY-E8HF 井,表现为,油管挂遇阻,227,4.8 JY-E8HF 并坐油管挂遇阻,1
T01721,金属密封圈变形,导致,遇阻,228,遇阻原因是由于悬挂器金属密封圈变形,1
T01722,金属密封圈变形,导致,卡在法兰连接处,228,导致密封圈卡在井控上半封闸板与下工作闸板法兰连接处,1
T01723,遇阻,表现为,卡在法兰连接处,228,推断出遇阻可能是由于...卡在...法兰连接处,1
T01724,下放管柱 0.4m,处置措施,遇阻,228,下放管柱 0.4m，对井控上闸板进行开腔,1
T01725,开腔井控上闸板,处置措施,遇阻,228,对井控上闸板进行开腔,1
T01726,活动密封圈,处置措施,遇阻,228,活动悬挂器金属密封圈后，关闭防喷器腔体,1
T01727,上提管柱 150kN,处置措施,遇阻,228,上提到 150kN 解卡成功,1
T01728,上提管柱 150kN,导致,解卡成功,228,上提到 150kN 解卡成功,1
T01729,金属密封圈,包含,金石悬挂器,228,悬挂器金属密封圈变形,1
T01730,遇阻,发生于,带压作业,228,带压作业复杂情况与故障,1
T01731,坐油管挂遇阻,原因是,金属密封圈严重变形,229,得出此次坐油管挂遇阻原因是坐油管挂过程中悬挂器金属密封圈严重变形,1
T01732,金属密封圈严重变形,原因是,1 号闸门未完全打开,229,1 号闸门未完全打开，坐油管挂时金属密封圈卡在 1 号闸门处导致遇阻,1
T01733,金属密封圈严重变形,原因是,金属密封圈直径偏大,229,金属密封圈直径偏大或松动，导致坐油管挂过程中金属密封圈挂在法兰连接处,1
T01734,坐油管挂遇阻,处置措施,油管挂通过防喷器作业,229,在开工前，要进行油管挂通过防喷器作业，确保施工时油管挂顺利通过防喷器,1
T01735,坐油管挂遇阻,处置措施,采气树厂家人员提前到场,229,实施坐油管挂作业前，采气树厂家人员务必提前到场，确认 1 闸门全开,1
T01736,JY-E9HF 井,发生于,连续油管落井,229,4.9 JY-E9HF 并连续油管落井,1
T01737,连续油管滚压连接器抗拉测试,监测指标,60kN,229,连续油管滚压连接器抗拉测试 60kN，无位移，合格,1
T01738,连续油管连接器及本体试压,监测指标,45MPa,229,连续油管连接器及本体试压 45MPa，合格,1
T01739,金属密封圈严重变形,导致,坐油管挂遇阻,229,悬挂器金属密封圈严重变形，导致密封圈卡在井控上半封闸板与下工作闸板法兰连接处,1
T01740,高压气体泄漏,原因是,一号阀注脂阀损坏,230,经检查一号阀注脂阀损坏,1
T01741,高压气体泄漏,原因是,高压管线软管串漏,230,发现是由防喷器上所接高压管线支路有一软管出口在串漏,1
T01742,高压气体泄漏,处置措施,关闭旋塞阀,230,随后关闭高压管线上旋塞阀，泄漏得到控制,1
T01743,高压气体泄漏,处置措施,开启防喷流程,230,16:40 试气队开启防喷流程进行井筒放压,1
T01744,连续油管打捞管柱,包含,GS 打捞矛,230,φ120.6mm GS 打捞矛×0.577m,1
T01745,连续油管桥塞管柱,包含,桥塞,230,φ105mm 桥塞×1.0m,1
T01746,桥塞座封,发生于,3050m,230,连续油管下到深度 3050m 桥塞座封深度,1
T01747,排量 0.35m³/min,监测指标,清水,230,期间使用清水 48m³，排量 0.35m³/min,1
T01748,打捞成功,表现为,井口压力,230,上提连续油管悬重 90kN 升至 195kN，打捞成功,1
T01749,钻塞,包含,磨鞋,231,连续油管队组装连续油管钻塞管柱：φ108mm 磨鞋,1
T01750,钻塞,包含,减阻水,231,用减阻水正循环钻磨第二级桥塞,1
T01751,磨鞋磨损严重,发生于,钻塞,231,连续油管起到井口，经检查，磨鞋磨损严重,1
T01752,座封,监测指标,施工压力,231,循环压力 23.2MPa 降至 13.7MPa,1
T01753,桥塞,处置措施,钻塞,231,用减阻水正循环钻磨第二级桥塞,1
T01754,连续油管落井,原因是,未按设计操作,232,连续油管落井的直接原因是连续油管主操手未按设计执行操作,1
T01755,连续油管落井,原因是,手柄设计不合理,232,连续油管落井的间接原因是操作室...操作手柄设计不合理,1
T01756,未按设计操作,表现为,误关剪切闸板,232,而是采取“关闭剪切闸板”的误操作,1
T01757,连续油管落井,原因是,未关闭泄压阀,232,在压力观察期间，未关闭泄压流程旋塞阀,1
T01758,连续油管落井,原因是,泄压软管,232,施工队伍违反设计，在井口临时接了一条防喷管泄压软管,1
T01759,连续油管落井,处置措施,加强技术交底和监管,232,加强新技术新工艺的培训，加强现场技术交底和技术监管工作,1
T01760,关键操作节点,处置措施,手柄上锁,232,关键操作节点应设立监护人，剪切、全封手柄应上锁,1
T01761,泄压管线,处置措施,严禁使用软管,232,泄压管线必须接出井场，按标准联接固定，严禁使用软管,1
T01762,JY-E10HF 井,发生于,坐管挂遇阻,233,4.10 JY-E10HF 并坐管挂遇阻,1
T01763,坐管挂遇阻,表现为,油管挂无法坐入,233,油管挂无法坐入油管头,1
T01764,坐管挂遇阻,原因是,尺寸匹配问题,233,导致油管挂无法正常坐入,1
T01765,尺寸匹配问题,相关,178mm,233,油管头的内径及油管挂外径都为 178mm,1
T01766,坐管挂遇阻,处置措施,加工油管挂,233,将油管挂加工到 177mm 再次尝试,1
T01767,加工油管挂,影响,坐挂成功,233,坐挂成功，试压正常,1
T01768,坐管挂遇阻,处置措施,检查顶丝,233,检查确认 8 个顶丝均退到 80mm 以上,1
T01769,坐管挂遇阻,处置措施,居中测试,233,对 1 号闸门以上部分设备再次进行居中测试,1
T01770,遇卡,发生于,1 号闸门,234,当油管挂下到 1 号闸门处遇卡,1
T01771,遇卡,原因是,井口倾斜,234,上下活动余量仅为 5cm（因本井井口倾斜）,1
T01772,遇卡,原因是,冰堵,234,怀疑 1 号闸门可能存在冰堵情况,1
T01773,遇卡,处置措施,加热,234,连接锅炉管线进行加热 1 号闸门处,1
T01774,遇卡,处置措施,居中测试,234,带压作业机设备系统，必须通过居中测试验证,1
T01775,油管挂,相关,绘制草图,234,所入井的一切特殊工具必须有精准的尺寸规格，绘制草图,1
T01776,油管挂,表现为,解卡失败,235,上提下放油管挂解卡失败。,1
T01777,解卡失败,处置措施,上提下放,235,16:00 上提油管过载重量 100 m{kN}，下压 100 m{kN} 活动管柱解卡均无效。,1
T01778,解卡失败,原因是,金属密封圈脱落,235,油管挂上的金属密封圈已经脱落，前后两侧磨损严重,1
T01779,1 号闸门,相关,冰堵,235,对可能存在冰堵的 1 号闸门、剪切防喷器、2 号安全防喷器进行锅炉蒸汽加热,1
T01780,冰堵,处置措施,锅炉蒸汽加热,235,对可能存在冰堵的 1 号闸门、剪切防喷器、2 号安全防喷器进行锅炉蒸汽加热,1
T01781,1 号闸门,相关,杂物堵塞,235,向 1 号闸门内灌入 0.4 m{m}^3 清水冲洗，排除因杂物堵塞的可能。,1
T01782,杂物堵塞,处置措施,清水冲洗,235,向 1 号闸门内灌入 0.4 m{m}^3 清水冲洗，排除因杂物堵塞的可能。,1
T01783,遇阻,原因是,油管挂外径过大,235,判断油管挂外径过大或 1 号闸门内径稍小，或 1 号闸门开关不全。,1
T01784,油管挂,处置措施,加工油管挂,235,决定对油管挂进行加工后再次通径测试，具体加工方法待油管挂厂家测试后决定。,1
T01785,加工油管挂,影响,174mm,235,16 日油管挂厂家已测试完成，决定将油管挂外径缩小至 174 m{mm},1
T01786,油管挂遇卡,原因是,平板闸门开关不到位,236,悬挂器在平板闸门处遇卡原因为平板闸门开关不到位,1
T01787,油管挂遇卡,原因是,井口倾斜,236,井口倾斜比较严重，造成由于挂不能完全居中,1
T01788,油管挂遇卡,原因是,间隙太小,236,油管挂外径和 1 号闸门内径之间间隙太小,1
T01789,油管挂遇卡,原因是,金属密封圈设计不合理,236,金属密封圈设计不合理，当金属密封圈受力变形后外径有可能会大于 180mm,1
T01790,稳压失败,原因是,金属密封圈,236,发现金属密封圈损坏,1
T01791,油管挂遇卡,发生于,1 号闸门,236,上提过程中油管挂卡在 1 号闸门处,1
T01792,油管挂遇卡,处置措施,加工特制油管挂,236,发现金属密封圈损坏...决定用由油管挂厂家新加工二个特制油管挂,1
T01793,JY-E12HF 井,表现为,定压接头未打掉,236,JY-E12HF 并定压接头未打掉,1
T01794,定压接头,包含,堵头,237,定压接头堵头向下移动约 1cm,1
T01795,定压接头,包含,销钉,237,2 个销钉残留长度不一样长,1
T01796,销钉拧入深度不一致,导致,堵头卡死,237,两侧销钉拧入深度不一致，堵头和本体之间卡死,1
T01797,销钉质量问题,导致,堵头卡死,237,销钉本身也可能存在质量问题，堵头和本体之间卡死,1
T01798,堵头卡死,表现为,压力不降,237,停泵等待 10min，仍无压力变化,1
T01799,带压起出管柱,处置措施,堵头卡死,237,钢丝作业投送座封工具，带压起出管柱,1
T01800,更换新的定压接头和破裂盘,处置措施,堵头卡死,237,更换新的定压接头和破裂盘重新带压下入完井管柱,1
T01801,定压接头异常,原因是,销钉全部断裂,238,24 日打定压接头时，3 个销钉全部断裂,1
T01802,定压接头异常,原因是,堵芯未完全脱落,238,但密封圈部分密封，堵芯未完全脱落,1
T01803,定压接头异常,处置措施,大排量打液,238,25 日 8:00 泵车大排量向油管继续累计打液,1
T01804,大排量打液,导致,堵芯完全脱落,238,25 日重新利用泵车大排量向油管打液时，堵芯完全脱落,1
T01805,定压接头异常,发生于,JY-E13HF 井,238,4.13 JY-E13HF 并打定压接头异常,1
T01806,施工压力升至 35MPa,表现为,未出现压降,238,施工压力升至 35MPa，未出现压降,1
T01807,定压接头,原因是,委托第三方加工,239,定压接头为委托第三方加工的工具,1
T01808,定压接头,表现为,不够精细,239,由于工艺、技术等的差异，不够精细,1
T01809,不够精细,原因是,工艺差异,239,由于工艺、技术等的差异，不够精细,1
T01810,工具,处置措施,内部检查,239,还应拆开，进行内部检查，确保工具正常使用,1
T01811,工具,处置措施,完善管理制度,239,同时完善管理制度,1
T01812,定压接头,处置措施,改进管柱结构,239,改进管柱结构，用破裂盘代替定压接头,1
T01813,改进管柱结构,包含,破裂盘,239,用破裂盘代替定压接头,1
T01814,JY-F1HF 井,发生于,涪陵页岩气田,240,本章主要介绍了涪陵页岩气田试气环节出现的分离器安全阀开启,1
T01815,分离器安全阀开启,发生于,JY-F1HF 井,240,5.1 JY-F1HF 并分离器安全阀开启,1
T01816,锅炉安全阀垫片损坏,导致,分离器安全阀开启,240,锅炉安全阀垫片损坏...10:00 发现热交换器压力突然升至 10MPa，分离器安全阀开启,1
T01817,分离器安全阀开启,处置措施,立即关井,240,分离器安全阀开启，立即关井,1
T01818,锅炉安全阀垫片损坏,处置措施,更换锅炉安全阀垫片,240,更换锅炉安全阀垫片，检查调试设备,1
T01819,JY-F1HF 井,包含,压裂 19 段,240,2013 年 12 月 26 日~2014 年 1 月 12 日压裂 19 段,1
T01820,井口压力,表现为,25.0MPa 升至 29.1MPa,240,井口压力由 25.0MPa 升至 29.1MPa,1
T01821,热交换器压力,表现为,突然升至 10MPa,240,10:00 发现热交换器压力突然升至 10MPa,1
T01822,锅炉安全阀垫片刺漏,导致,冰堵,241,锅炉内蒸汽释放、冷却需要一个过程...放喷管线会发生“冰堵”,1
T01823,冰堵,导致,安全阀开启,241,放喷管线会发生“冰堵”...是造成安全阀开启的主要原因,1
T01824,闸门没有关严,导致,冰堵,241,闸门没有关严，导致分离器安全释放管线发生“冰堵”,1
T01825,冰堵,发生于,放喷管线,241,放喷管线会发生“冰堵”,1
T01826,冰堵,发生于,分离器,241,分离器安全释放管线发生“冰堵”,1
T01827,锅炉不能供热,处置措施,关井,241,在锅炉不能供热的情况下...应立即关井,1
T01828,间接原因,包含,应对措施不正确,241,2. 间接原因...（1）应对措施不正确,1
T01829,水合物,导致,流程堵塞,242,形成水合物，导致流程堵塞，分离器超压,1
T01830,流程堵塞,导致,分离器超压,242,形成水合物，导致流程堵塞，分离器超压,1
T01831,分离器超压,导致,分离器安全泄压管线刺漏,242,分离器超压，安全阀泄压管线刺漏,1
